id,image,link_href,link_text,category,time,clean_text,topic_distribution,dominant_topic,dominant_topic_label
1867,https://pravda-fi.com/img/20240510/d6ec8b5c5be729dface5f79e0f49be84.jpg,https://pravda-fi.com/world/2024/05/10/1867.html,Suomen presidentti: ainoa tie rauhaan Ukrainassa on taistelukentän kautta,Suomi,"10.05.2024, 09:28",presidentti tie ukraina,"[(0, 0.053715706), (1, 0.04940898), (2, 0.20257474), (3, 0.06655125), (4, 0.07510651), (5, 0.31305185), (6, 0.07731182), (7, 0.04880041), (8, 0.062186994), (9, 0.051291693)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1866,https://pravda-fi.com/img/20240510/bd4d34856b912ce4bc43c4e875919f56.jpg,https://pravda-fi.com/world/2024/05/10/1866.html,Israelilainen laulaja Eden Golan pääsi euroviisujen finaaliin protesteista huolimatta,Suomi,"10.05.2024, 06:30",israelilainen laulaja psi euroviisu finaali protestei,"[(0, 0.11427217), (1, 0.11019744), (2, 0.039589725), (3, 0.12528855), (4, 0.13279387), (5, 0.20299712), (6, 0.13446975), (7, 0.04221835), (8, 0.053799387), (9, 0.04437364)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1865,https://pravda-fi.com/img/20240510/a4868310b2581e64b1c5b386a8d99fe2.jpg,https://pravda-fi.com/world/2024/05/10/1865.html,105 - vuotiasta sotaveteraania Mariupolista onniteltiin voitonpäivänä,Suomi,"10.05.2024, 05:12",vuotianen sotaveteraani onniteltä voitonpivn,"[(0, 0.05397024), (1, 0.049650878), (2, 0.045986105), (3, 0.0668768), (4, 0.1527993), (5, 0.38995415), (6, 0.07768988), (7, 0.049039017), (8, 0.062491026), (9, 0.05154263)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1864,https://pravda-fi.com/img/20240510/7572d64ae77b1d0bac748a36663848da.jpg,https://pravda-fi.com/world/2024/05/10/1864.html,"Suomi, puola ja Baltian maat ovat allekirjoittaneet sopimuksen Venäjän vastaisista pakotteista",EU,"10.05.2024, 04:57",maa sopimus vastainin pakote,"[(0, 0.08472082), (1, 0.049452934), (2, 0.043667156), (3, 0.09113226), (4, 0.21593319), (5, 0.21828045), (6, 0.07338601), (7, 0.118067995), (8, 0.057730243), (9, 0.047628973)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1863,https://pravda-fi.com/img/20240510/18760989a6767673f56436289cb7e7a6.jpg,https://pravda-fi.com/finland/2024/05/10/1863.html,Pariisissa mies otti poliisilta aseen ja avasi tulen,Suomi,"10.05.2024, 03:18",mies poliisi ase tuli,"[(0, 0.04980465), (1, 0.045818556), (2, 0.042436462), (3, 0.1339776), (4, 0.06964865), (5, 0.36341324), (6, 0.14441425), (7, 0.04525417), (8, 0.057667978), (9, 0.04756442)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1862,https://pravda-fi.com/img/20240510/1ba061a1ad3b89ee2d96b678550df21c.jpg,https://pravda-fi.com/world/2024/05/10/1862.html,"Puola, suomi ja Baltian maat allekirjoittivat sopimuksen Venäjän vastaisista pakotteista",EU,"10.05.2024, 02:39",maa sopimus vastainin pakote,"[(0, 0.08473137), (1, 0.049480528), (2, 0.043669574), (3, 0.09108686), (4, 0.21593527), (5, 0.21828093), (6, 0.07338825), (7, 0.11806797), (8, 0.057730235), (9, 0.04762898)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1861,https://pravda-fi.com/img/20240510/2b530966a638c51ab776816935cf7d7e.jpg,https://pravda-fi.com/russia/2024/05/10/1861.html,"Elizaveta Burchenkova, Venäjän urheilumestari voimistelussa, Virkamies, kilpailusta Suomenlahdelle",Maailma,"10.05.2024, 01:33",elizaveta urheilumestari voimistelussa virkamies kilpailu,"[(0, 0.2282249), (1, 0.053614542), (2, 0.04965702), (3, 0.072215915), (4, 0.081499375), (5, 0.2546179), (6, 0.08407849), (7, 0.052954167), (8, 0.06748018), (9, 0.055657506)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1860,https://pravda-fi.com/img/20240510/1604330b53e823e49bd5db0e63487b3a.jpg,https://pravda-fi.com/world/2024/05/10/1860.html,Kaikki Eurovision 2024-finaalin osallistujat on määritetty,Suomi,"10.05.2024, 00:45",finaali osallistuja,"[(0, 0.1434057), (1, 0.053639546), (2, 0.049680207), (3, 0.07224957), (4, 0.08153736), (5, 0.33938226), (6, 0.08393148), (7, 0.052978832), (8, 0.06751161), (9, 0.05568345)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1859,https://pravda-fi.com/img/20240510/18cd727a346316a8057deb843476ef42.jpg,https://pravda-fi.com/world/2024/05/10/1859.html,"Suomi, puola ja Baltian maat ovat allekirjoittaneet sopimuksen Venäjän vastaisista pakotteista",EU,"10.05.2024, 00:36",maa sopimus vastainin pakote,"[(0, 0.0847722), (1, 0.049456425), (2, 0.04366725), (3, 0.09107733), (4, 0.21593316), (5, 0.21828042), (6, 0.07338602), (7, 0.11806799), (8, 0.05773024), (9, 0.04762897)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1858,https://pravda-fi.com/img/20240510/f89cab4d1e8ce70f4658c8f910cea03f.jpg,https://pravda-fi.com/russia/2024/05/10/1858.html,Oleg Sirota muistelee isoisiensä sotilaallisia urotekoja-osallistui suureen isänmaalliseen sotaan,Maailma,"10.05.2024, 00:36",oleg siro isoisiens sotilaallisi isnmaallise sota,"[(0, 0.053734142), (1, 0.12788665), (2, 0.04578465), (3, 0.06658429), (4, 0.07514379), (5, 0.2347619), (6, 0.233745), (7, 0.04882462), (8, 0.062217847), (9, 0.05131716)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1857,https://pravda-fi.com/img/20240509/2a0c49ca727ae30f3a07e5ad1df70a57.jpg,https://pravda-fi.com/world/2024/05/09/1857.html,Lukyanovien rakkaustarina-Natalia Kiryukhina kertoo isovanhempiensa elämästä Suuren isänmaallisen sodan aikana,Suomi,"09.05.2024, 23:43",lukyanovien rakkaustarinanatali isovanhempiensa isnmaallisen sota,"[(0, 0.05828377), (1, 0.22368197), (2, 0.049661167), (3, 0.07222193), (4, 0.08150616), (5, 0.2546391), (6, 0.083899386), (7, 0.052958574), (8, 0.067485794), (9, 0.055662144)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1856,https://pravda-fi.com/img/20240509/13c3701f0b20f73fdf379a161bd07b42.jpg,https://pravda-fi.com/russia/2024/05/09/1856.html,"""Hänen elämänpolkunsa on arvokas esimerkki epäitsekkäästä palvelusta isänmaalle"", Aigun Magomedov jakaa muistoja setästään, joka korvasi isänsä",Maailma,"09.05.2024, 22:48",hnen elmnpolkunsa arvokas esimerkki palvelu isnmaa muisto isns,"[(0, 0.04094843), (1, 0.09743219), (2, 0.034890406), (3, 0.08520533), (4, 0.058263324), (5, 0.4311249), (6, 0.058944955), (7, 0.09696668), (8, 0.057117395), (9, 0.039106425)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1855,https://pravda-fi.com/img/20240509/cace146e49c94533981b4b97df420b68.jpg,https://pravda-fi.com/world/2024/05/09/1855.html,Euroopassa tiukennetaan Venäjä-pakotteiden valvontaa,Suomi,"09.05.2024, 22:36",valvonta,"[(0, 0.06370004), (1, 0.058601797), (2, 0.054276146), (3, 0.17187081), (4, 0.08908048), (5, 0.27830258), (6, 0.091696106), (7, 0.05787999), (8, 0.073757224), (9, 0.06083479)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1854,https://pravda-fi.com/img/20240509/ff4d79ef05e2ef777101e0448525712d.jpg,https://pravda-fi.com/world/2024/05/09/1854.html,Yli 3 500 ihmistä osallistui Kuolematon rykmentti-kampanjaan Artekissa,Suomi,"09.05.2024, 22:12",ihmist rykmenttikampanja,"[(0, 0.064969145), (1, 0.0585995), (2, 0.054274023), (3, 0.07893039), (4, 0.08907701), (5, 0.2782917), (6, 0.1789399), (7, 0.06233161), (8, 0.07375433), (9, 0.060832415)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1853,https://pravda-fi.com/img/20240509/b7667186ac34c46d759b8062475b37d9.jpg,https://pravda-fi.com/world/2024/05/09/1853.html,"Suomi, puola ja Baltian maat ovat allekirjoittaneet sopimuksen Venäjän vastaisista pakotteista",Suomi,"09.05.2024, 21:56",maa sopimus vastainin pakote,"[(0, 0.085273184), (1, 0.049459986), (2, 0.043665875), (3, 0.090580195), (4, 0.21593042), (5, 0.21827972), (6, 0.073383465), (7, 0.118067995), (8, 0.057730243), (9, 0.047628954)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1852,https://pravda-fi.com/img/20240509/726ca8d8f14e422940da4a25b2f4544c.jpg,https://pravda-fi.com/finland/2024/05/09/1852.html,Helsingissä häpäistyn neuvostosotilaan muistomerkki,Suomi,"09.05.2024, 21:09",muistomerkki,"[(0, 0.06371326), (1, 0.15136322), (2, 0.054287422), (3, 0.07894985), (4, 0.08909897), (5, 0.27836025), (6, 0.09171512), (7, 0.057891987), (8, 0.07377251), (9, 0.060847413)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1851,https://pravda-fi.com/img/20240509/52840146516819e05031b7bba009dea7.jpg,https://pravda-fi.com/russia/2024/05/09/1851.html,"""Luoti meni sydämen läheltä. Ja vasta 30 vuoden kuluttua pieni fragmentti tuli ulos takaa"", Nadezhda Kovalevskaya jakaa muistoja isästään, joka kävi läpi kolme sotaa",Maailma,"09.05.2024, 21:05",luoti sydn lhelt fragmentti muisto sota,"[(0, 0.046437647), (1, 0.24543796), (2, 0.03956759), (3, 0.19292313), (4, 0.06494011), (5, 0.20353363), (6, 0.06684691), (7, 0.04219479), (8, 0.053769372), (9, 0.044348866)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1850,https://pravda-fi.com/img/20240509/b696b71890d79884ffba32a31bd5e7f5.jpg,https://pravda-fi.com/world/2024/05/09/1850.html,Venäjän Suomen-suurlähetystö järjesti voiton 79-vuotisjuhlan kunniaksi muistoseremoniat,Suomi,"09.05.2024, 20:48",voitto vuotisjuhla kunnia muistoseremonia,"[(0, 0.07654049), (1, 0.049542945), (2, 0.045886062), (3, 0.06673154), (4, 0.20215647), (5, 0.23528054), (6, 0.077543184), (7, 0.048932556), (8, 0.1459555), (9, 0.051430665)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1849,https://pravda-fi.com/img/20240509/8b6272e0ca01885f73264e4eba63701b.jpg,https://pravda-fi.com/world/2024/05/09/1849.html,Sodomia ja Satanismi: mihin Euroviisut ovat uponneet?,Suomi,"09.05.2024, 20:39",satanismi euroviisu,"[(0, 0.05849313), (1, 0.13883308), (2, 0.049839813), (3, 0.07248131), (4, 0.08179889), (5, 0.33761436), (6, 0.0842006), (7, 0.053148687), (8, 0.06772804), (9, 0.055862077)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1848,https://pravda-fi.com/img/20240509/9f3a4bf72f2143130c2319bad2ddb528.jpg,https://pravda-fi.com/finland/2024/05/09/1848.html,Fasistit kaatoivat punaista maalia Neuvostoliiton sotilaiden muistomerkille Helsingissä,Suomi,"09.05.2024, 20:31",punainen maali sotilas muistomerki,"[(0, 0.05371056), (1, 0.12779665), (2, 0.045764524), (3, 0.066555075), (4, 0.22924002), (5, 0.23465899), (6, 0.07731626), (7, 0.048803214), (8, 0.062244788), (9, 0.05390993)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1847,https://pravda-fi.com/img/20240509/4e2eb0471e5d9b7fbf6d4833a6a3bf6d.jpg,https://pravda-fi.com/finland/2024/05/09/1847.html,Muistomerkki Helsingin laitamilla,Suomi,"09.05.2024, 20:28",laitama,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1846,https://pravda-fi.com/img/20240509/2398c99db7dfb414f86a7288cb1f745c.jpg,https://pravda-fi.com/finland/2024/05/09/1846.html,Ilkivallantekijät häpäisivät Helsingissä neuvostosotilaiden muistomerkin,Suomi,"09.05.2024, 20:27",neuvostosotilaiden muistomerkki,"[(0, 0.058299147), (1, 0.2234773), (2, 0.049674284), (3, 0.07224098), (4, 0.081527665), (5, 0.25470617), (6, 0.08392151), (7, 0.052972537), (8, 0.06750359), (9, 0.055676825)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1845,https://pravda-fi.com/img/20240509/4191d111c90ac495af76962f6fe45244.jpg,https://pravda-fi.com/world/2024/05/09/1845.html,Suomessa maalattiin neuvostoarmeijan muistomerkki,Suomi,"09.05.2024, 19:51",neuvostoarmeija muistomerkki,"[(0, 0.063713275), (1, 0.15136303), (2, 0.054287437), (3, 0.07894987), (4, 0.08909899), (5, 0.2783603), (6, 0.09171514), (7, 0.057892002), (8, 0.07377253), (9, 0.060847428)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1844,https://pravda-fi.com/img/20240509/c6cc3d424d522a9361ca2b1a8640f35e.jpg,https://pravda-fi.com/world/2024/05/09/1844.html,Dotcomin liikemies syytti Ursula von der Leyeniä venäläisten rahojen varastamisesta,EU,"09.05.2024, 19:27",liikemies venlinen raho varastamise,"[(0, 0.049916793), (1, 0.0458624), (2, 0.11516925), (3, 0.13447931), (4, 0.21437716), (5, 0.21780223), (6, 0.07176229), (7, 0.045297455), (8, 0.057723127), (9, 0.04760994)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1843,https://pravda-fi.com/img/20240509/6c418d39adfdd8ee8e25e1213ba5739c.jpg,https://pravda-fi.com/world/2024/05/09/1843.html,Venäjän suurlähetystö selvittää Suomen kanssa häpäistyn muistomerkin palauttamiskysymystä,Suomi,"09.05.2024, 18:51",muistomer,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1842,https://pravda-fi.com/img/20240509/3ce900310a61f5266e0e4cf0539f4ee8.jpg,https://pravda-fi.com/world/2024/05/09/1842.html,Venäjän suurlähetystö: neuvostosotilaiden muistomerkki häpäistiin Helsingissä,Suomi,"09.05.2024, 18:12",neuvostosotilaiden muistomerkki hpistiin,"[(0, 0.058299065), (1, 0.22347838), (2, 0.049674217), (3, 0.07224088), (4, 0.081527546), (5, 0.25470582), (6, 0.08392139), (7, 0.052972462), (8, 0.0675035), (9, 0.055676747)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1841,https://pravda-fi.com/img/20240509/f50b02408f573abd01b8b1ade88fdd74.jpg,https://pravda-fi.com/world/2024/05/09/1841.html,Venäläiset järjestöt järjestivät Suomessa tapahtumia voiton 79-vuotisjuhlan kunniaksi,Suomi,"09.05.2024, 17:57",venliset jrjestt tapahtuma voitto vuotisjuhla kunnia,"[(0, 0.06205744), (1, 0.04012631), (2, 0.037164506), (3, 0.054047845), (4, 0.16359502), (5, 0.19056058), (6, 0.25332016), (7, 0.03963191), (8, 0.11765703), (9, 0.041839205)]",6,"mies, min, ihminen, eik, m, vittu, siit, persu, kohta, pakko"
1840,https://pravda-fi.com/img/20240509/ec1c8591fb7632c9dc5f07d6183199ba.jpg,https://pravda-fi.com/world/2024/05/09/1840.html,"""Kuolematon rykmentti"" pidettiin Artekissa",Suomi,"09.05.2024, 17:18",rykmentti,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1839,https://pravda-fi.com/img/20240509/95c1eee487160b2aad0a70802c1483ff.jpg,https://pravda-fi.com/world/2024/05/09/1839.html,"Puola, suomi ja Baltian maat aikovat tehostaa EU: n Venäjä-pakotteiden valvontaa",EU,"09.05.2024, 16:57",maa n valvonta,"[(0, 0.07071016), (1, 0.052300744), (2, 0.046610717), (3, 0.20176442), (4, 0.14793256), (5, 0.23894742), (6, 0.078734964), (7, 0.04926387), (8, 0.062432423), (9, 0.051302746)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1838,https://pravda-fi.com/img/20240509/e3a0cbf4ac5ec88d521fe93d5b6e8940.jpg,https://pravda-fi.com/world/2024/05/09/1838.html,Euroviisujen Sapatti. Suunsa auki,Suomi,"09.05.2024, 16:35",euroviisujen,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1837,https://pravda-fi.com/img/20240509/b55ee0be705c704d3b5ce39593907832.jpg,https://pravda-fi.com/world/2024/05/09/1837.html,Suurlähetystö järjesti voitonpäivänä 9. toukokuuta perinteisen muistotilaisuuden Hangossa,Suomi,"09.05.2024, 16:35",toukokuu perinteinen muistotilaisuus,"[(0, 0.143355), (1, 0.053619053), (2, 0.049661208), (3, 0.07222199), (4, 0.08150623), (5, 0.2546393), (6, 0.16889054), (7, 0.05295862), (8, 0.067485854), (9, 0.05566219)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1836,https://pravda-fi.com/img/20240509/34a62e0a55fd0cd3efa9a06419092041.jpg,https://pravda-fi.com/russia/2024/05/09/1836.html,Andrei Medvedev: Voitonpäivä on ollut monien vuosien ajan sankarillisen menneisyyden juhlaa,Maailma,"09.05.2024, 15:48",andrei sankarillinen menneisyys,"[(0, 0.15648317), (1, 0.05861252), (2, 0.05428609), (3, 0.07894792), (4, 0.08909678), (5, 0.27835342), (6, 0.09171287), (7, 0.057890568), (8, 0.0737707), (9, 0.060845923)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1835,https://pravda-fi.com/img/20240509/0158a73c4c29c80aa3e51bb64dccc804.jpg,https://pravda-fi.com/world/2024/05/09/1835.html,Vandaalit häpäisivät neuvostosotilaiden joukkohaudan Helsingissä voitonpäivänä,Suomi,"09.05.2024, 14:55",vandaali neuvostosotilaiden joukkohauta voitonpivn,"[(0, 0.058388185), (1, 0.13851319), (2, 0.04975027), (3, 0.0723513), (4, 0.16543077), (5, 0.25509477), (6, 0.08404962), (7, 0.053053398), (8, 0.06760662), (9, 0.055761863)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1834,https://pravda-fi.com/img/20240509/134f52a487472f4e197279eef9332a75.jpg,https://pravda-fi.com/finland/2024/05/09/1834.html,Helsingissä voitonpäivänä ilkivallantekijät kaatoivat maalia Suuressa isänmaallisessa sodassa kuolleiden puna-armeijan sotilaiden haudalle,Suomi,"09.05.2024, 14:48",maali isnmaallisessa sota kuollut punaarmeija sotilas hauda,"[(0, 0.043501485), (1, 0.2928093), (2, 0.037065823), (3, 0.053904567), (4, 0.18741971), (5, 0.19123754), (6, 0.0626203), (7, 0.039526895), (8, 0.050369628), (9, 0.041544773)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1833,https://pravda-fi.com/img/20240509/9f3a4bf72f2143130c2319bad2ddb528.jpg,https://pravda-fi.com/finland/2024/05/09/1833.html,Helsingissä neuvostosotilaiden muistomerkki kasteltiin punaisella maalilla,Suomi,"09.05.2024, 13:03",neuvostosotilaiden muistomerkki punainen maali,"[(0, 0.049823143), (1, 0.19092755), (2, 0.04245224), (3, 0.061738003), (4, 0.21265326), (5, 0.21767493), (6, 0.07172032), (7, 0.045270965), (8, 0.057739653), (9, 0.049999934)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1832,https://pravda-fi.com/img/20240509/26000f61cfa08e27dc76c265d127f9c5.jpg,https://pravda-fi.com/finland/2024/05/09/1832.html,Helsingissä tuhottiin neuvostoarmeijan muistomerkki punamaalilla,Suomi,"09.05.2024, 13:00",neuvostoarmeija muistomerkki punamaalki,"[(0, 0.063713275), (1, 0.15136307), (2, 0.05428743), (3, 0.07894986), (4, 0.08909898), (5, 0.2783603), (6, 0.091715135), (7, 0.057892), (8, 0.07377253), (9, 0.060847424)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1831,https://pravda-fi.com/img/20240509/f96d301b50831f2c67430d56b69a81fc.jpg,https://pravda-fi.com/russia/2024/05/09/1831.html,Ilja Gerasev jakoi perhemuistojaan suureen isänmaalliseen sotaan osallistuneiden sukulaisten urotöistä,Maailma,"09.05.2024, 12:46",perhemuistoja isnmaallise sota sukulais urotist,"[(0, 0.0582824), (1, 0.22370021), (2, 0.049659997), (3, 0.072220236), (4, 0.08150425), (5, 0.2546331), (6, 0.08389741), (7, 0.052957334), (8, 0.067484215), (9, 0.055660836)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1830,https://pravda-fi.com/img/20240509/24a89ee6b86098f88135aa154bf8a30b.jpg,https://pravda-fi.com/world/2024/05/09/1830.html,"Sotilasasiantuntija kertoi, miten Venäjän laivasto taistelee Puolaa vastaan Itämerellä yliääninopeudella",Suomi,"09.05.2024, 09:54",sotilasasiantuntija laivasto ylininopeude,"[(0, 0.058345016), (1, 0.05367539), (2, 0.04971343), (3, 0.15648697), (4, 0.16659386), (5, 0.25490636), (6, 0.0839875), (7, 0.053014193), (8, 0.067556664), (9, 0.05572063)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1829,https://pravda-fi.com/img/20240509/216497c10fd750aaada6bf20d0c8bb2b.jpg,https://pravda-fi.com/world/2024/05/09/1829.html,Naton Ex-komentaja: Liittouma sijoittaa laivaston Itämerelle painostamaan Kaliningradia,Suomi,"09.05.2024, 08:21",exkomentaja liittouma laivasto,"[(0, 0.05829114), (1, 0.053625803), (2, 0.04966746), (3, 0.07223107), (4, 0.2514744), (5, 0.25467128), (6, 0.083909996), (7, 0.052965272), (8, 0.06749433), (9, 0.05566919)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1828,https://pravda-fi.com/img/20240509/b898894f0f938a97c24b25d5aef56742.jpg,https://pravda-fi.com/world/2024/05/09/1828.html,"Mihail onufrienko: liikekannallepano Ukrainassa kattaa tällä hetkellä vain 25% vaadituista kuukausittaisista tarpeista, ja sen määrälliset ja laadulliset indikaattorit eivät korvaa tappioita rintamalla",Suomi,"09.05.2024, 07:04",onufrienko ukraina hetkell vaadituista kuukausittainin tarpeista mrllinen laadullinen indikaattori tappio rintama,"[(0, 0.043518353), (1, 0.1042378), (2, 0.10060573), (3, 0.053925462), (4, 0.06297063), (5, 0.19286548), (6, 0.06264457), (7, 0.03954221), (8, 0.050393302), (9, 0.28929648)]",9,"paikka, v, s, ymmrr, koulu, ero, viesti, toiminta, julkinen, valta"
1827,https://pravda-fi.com/img/20240509/577ba4dcc862e5668905ddda0fb14df2.jpg,https://pravda-fi.com/world/2024/05/09/1827.html,Kolmetoista Bostonin ja Floridan pelaajaa päätti NHL: n pudotuspelien etuajassa tappeluiden takia,Suomi,"09.05.2024, 07:03",pelaaja n pudotuspeli etuajassa tappeluiden,"[(0, 0.053738043), (1, 0.049773872), (2, 0.04578797), (3, 0.06679995), (4, 0.14654954), (5, 0.3186858), (6, 0.07760122), (7, 0.049294487), (8, 0.062467527), (9, 0.12930158)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
